movieId,keywords
83443,exploitation|fashion|woman director|preteens|
137285,
83588,prison|woman director|
72317,
71768,texas|warpath|
62403,madagascar|
68178,based on true story|
367678,
84328,
70753,love triangle|orphan|disabled|physically handicapped|married man|
53861,
77117,bullying|independent film|gang|experimental film|
94047,world war ii|
85872,
47863,comedian|struggling career|
159203,
54075,killer|father daughter relationship|criminal investigation|sadistic psychopath|college student|
26005,
43753,monster|small town|lake|bigfoot|louisiana|swamp|road trip|woods|bayou|independent film|redneck|search|student|hillbilly|underwater|sasquatch|
121455,
87818,slapstick|ensemble cast|duringcreditsstinger|woman director|laxative|
118424,prison|assassination|child abuse|confession|regret|hitman|undercover agent|shooting|murder|mafia|stabbing|dismemberment|devoted family man|analysis|animal cruelty|convicted|eaten by rats|
24925,
100747,assassination|resistance|world war ii|nazis|czechoslovakia|nazi occupation|
156717,sequel|car|
171859,
124414,old man|
81634,woman director|
160989,writer|
128190,woman director|
119283,professional thief|jewel robbery|
94356,sex|friendship|high school|prom|los angeles|dating|
91186,woman director|
79404,
84191,father son relationship|single parent|single father|toddler|
118557,father son relationship|
288151,
83125,
76686,
117974,caravan|series of murders|mumblegore|
28830,sport|
60304,witch|black magic|steampunk|good vs evil|troll|extreme violence|violence|witchcraft|evil|witch hunt|witch hunter|evil witch|duringcreditsstinger|hansel and gretel|guns|3d|
20088,
103667,
109520,
44450,france|17th century|
39750,
70829,
106591,
91679,friendship|san fernando valley|aspiring actor|older woman younger woman relationship|
129728,sweden|society|politics|democracy|woman director|
215012,poverty|economics|inequality|poor|wealth differences|
109475,american civil war|
146837,
31147,rock and roll|tour|rock|blues rock|roots rock|heartland rock|
14614,
41863,
19336,godzilla|
24105,
111949,
105678,woman director|
118677,
74397,slasher|doll|
91422,pilot|
51071,
76848,blackmail|plastic surgery|suspense|scar|facial scar|mirror|disfigured face|disfigurement|
87499,secret organization|murder|environmentalism|vanity film|eco-terrorists|multiple felonies|
144680,skateboarding|skateboarder|
36628,
42452,house|living dead|
50006,
33301,british comedy|saucy|
50076,british|holiday camp|double entendre|butlins|
126300,
138574,turkey|family|
114962,iranian|anarchic comedy|
172003,
131434,
56919,
127864,matador|reference to snow white|bull fight|
82520,woman director|
93858,tragic love|black and white|silent film|
127505,suicide|parent child relationship|brain|dementia|training|autopsy|sport|head injury|ice hockey|soccer|amateur sports|sports medicine|brain research|youth sports|
89750,marketing|breast cancer|corporatism|woman director|
114562,baseball|immigration|american dream|from rags to riches|athlete|latino|minor leagues|caribbean|latin america|sports agent|dominican republic|
334317,
281007,male nudity|female nudity|based on novel|infidelity|puberty|cabin|farm|coming of age|teenager|older woman younger man relationship|sexual awakening|1950s|small community|erotica|nude sunbathing|major child role|cheating on wife|15th birthday|woman boy relationship|
57436,eroticism|
39936,
58244,
162145,thriller|road movie|
18912,mental disease|murder|snorricam|serial killer|maniac|madman|
33735,
93715,
36931,
271504,
81446,painted face|face paint|pantyless|
83890,boy|ex-con|manhood|
121824,release from prison|viagra|settle scores|last hurrah|
70793,
257604,peru|inca|andean|llama|leyenda|andino|
123648,land|
125541,
45316,
20302,
34843,biography|stephen hawking|
110398,opression|campaign|chile|dictatorship|pinochet-regime|democracy|intimidation|based on true events|referendum|advertising agency|advertising jingle|
142650,
90369,cancer|teenager|teen drama|bucket list|based on young adult novel|
150202,new home|ghost|1990s|
97724,
13648,biological weapon|post-apocalyptic|dystopia|infection|resident evil|zombie|based on video game|adult animation|
133823,missionary|homophobia|homosexuality|bigotry|woman director|religious intollerance|sanctioned killing|
40767,stolen identity|film noir|
33786,woman director|
78128,
109421,fraud|cover-up|murder|drug|prescription medication|professional reputation|
121598,woman director|
147815,fisherman|christian|love|revenge|priest|good vs evil|teenage love|young love|
109431,
24578,independent film|
257176,
87436,horror|woman director|alphabet|mumblegore|short|
178806,woman director|
36244,
270002,
133121,dystopia|blood|zombie|based on video game|adult animation|
47219,independent film|
177155,loss of son|bosnia and herzegovina|war|balkan war|family|family reunion|tearjerker|sevdah|grieving parents|
51590,
207655,
13946,monster|mad scientist|rage|lab experiment|virus|
60011,south africa|apartheid|independent film|
127918,israel|army|intelligence agency|shin bet|
124461,
121835,woman director|
167179,adultery|politics|police|mafia|interrogation|poland|bribery|polish|
136553,political activism|talk show|social commentary|
119010,expedition|narration|bigfoot|cabin|independent film|native american|search|scientist|semi-documentary|animal attack|sasquatch|
67701,
17577,duct tape gag|bandana|headshot|camoflage uniform|sadistic laughter|flashback|military unit|
46541,bodyguard|
59005,
131799,autobiographical|
233204,photographer|diamond mine|
98567,3d|
161303,games|child neglect|woman director|marital infidelity|stories|
127370,musical|cancer|
109491,civil war|southern usa|magic|light|dark|class prejudice|casters|based on young adult novel|
53031,lion|
115834,tribe|legionnaire|french foreign legion|
64335,
44946,
47964,bomb|cia|russia|escape|courthouse|rogue|moscow|
103205,
37348,based on novel|saloon|ranch|
107811,alcohol|birthday|debauchery|
36079,
44065,leprosy|woman director|iranian new wave|
97514,plant|experimental film|art|moth|insect|
98205,civil war|africa|rebel|rape|slavery|murder|gun battle|pregnant|rebellion|shaman|soldier|pregnancy|massacre|battle|birth|death of parent|teenage pregnancy|child soldier|
130750,hinduism|cultural difference|india|religious fundamentalism|woman director|beauty pageant|
123398,woman director|
112949,based on novel|small town|widower|single father|abusive husband|
85545,female nudity|sex|journalist|wife husband relationship|prostitution|women dancing together|golden shower|woman woman relationship|woman journalist|woman director|
288430,
160220,pop culture|pony|friendship|fan culture|animation|cosplay|fan film|fan convention|fandom|
134481,
123678,corruption|war|indonesia|
144465,chicago|sweden|monopoly|tycoon|rise and fall|womanizer|counterfeit|downfall|counterfeiter|deceit|dishonesty|forgery|loan procurement|matches|international finance|three on a match|crooked businessman|manipulator|
46226,suicide|dancing|nudity|australia|police|woman director|
56991,Åsa-nisse|
58891,
70051,
53657,
158262,new york|angel|jewish|
122857,gore|extreme violence|extreme blood|slow motion action scene|ultra slow motion|gruesome|bloody spray |
84330,conspiracy theory|the shining|kubrick|
141419,short|
34061,extramarital affair|woman director|nordic noir|
39536,magic|stand-up comedy|comedy|
126122,con man|clairvoyant|
180705,basketball|
163845,suspense|woman director|
68179,spaceship|alien|rescue|escape|planet|astronaut|Γη|mission control|
161187,civil war|biography|
44220,stand-up comedy|
58235,rehabilitation|fame|blog|drug use|prostitution|
241568,
359353,
311998,historical|film noir|
74935,composer|to make music|classical music|avant-garde|
61382,diving|coming out|biography|sport|gay interest|
60993,
132344,hotel|airport|hotel room|greece|dream|greek|friends|author|writer|summer vacation|twins|
89008,family relationships|marital separation|
103161,pro wrestling|
59912,female nudity|witch|vampire|reincarnation|violence|virgin sacrifice|
38510,video game|monster|virtual reality|
55204,mexico|united states–mexico barrier|border crossing|woman director|
134215,
114478,starships|space marine|cgi|marauder|adult animation|
36096,occult|short|
136080,suspense|
134411,father son relationship|based on true story|
257716,
55167,
37984,high tech surveillance|undercover cop|criminal mastermind|
50275,piracy|hacking|court trial|
205864,hotel|kidnapping|tv reporter|financial crisis|woman director|
70546,
145135,supernatural|horror|alien|fear|
13442,independent film|
155941,
73293,jewry|aging|separation|
99480,
133783,biography|
130739,
170657,folklore|demon hunter|
156937,
14591,conspiracy theory|9/11|
56744,
28090,suspense|
236035,gunfighter|
128682,experimental film|stock footage|
56508,
126132,autopsy|experimental film|silent film|forensic science|pathologist|
159480,
24479,superhero|super powers|superhuman strength|
203329,woman director|
67556,site gag|
90228,elephant|clown|
143796,hunter|cinema|vampire|fence|
81005,based on fairy tale|giant|
85502,
146203,found footage|
103162,comedian|biography|comedy|lenny bruce|
86244,post war germany|u.s. soldier|
53399,
129112,bicycle|independence|saudi arabia|growing up|woman director|
59255,
43650,short|
72559,terror|assassin|secret|technology|missile|warhead|president|rescue|conspiracy|explosion|battle|surveillance|cobra|
71325,heterosexual|engagement|lesbian|father daughter relationship|bisexual woman|woman director|
74052,
86825,mystery|
152259,submarine|cold war|soviet|
139244,murder|barber|
138906,dysfunctional marriage|secretary|wedding|
157117,rock|alternative|
68728,circus|witch|magic|hope|illusion|lost|magic trick|wizard|3d|
9834,istanbul|new identity|false identity|computer expert|
28485,female nudity|nudity|satanism|black magic|ritual|possession|ouija|ouija board|pregnancy|female homosexuality|dismembered body|supernatural power|erotic movie|
14850,surreal|clowning|
82866,
102362,revenge|new york city|mysterious woman|crime lord|
49519,stone age|daughter|father|prehistoric|ancient world|father daughter relationship|family|cavemen|aftercreditsstinger|duringcreditsstinger|
148820,
159412,
143946,
44158,gay|concert|independent film|drinking|one night|
85039,video game|avatars|crafting|game commerce|virtual relationship|
82079,woman director|
72841,environmental conservation|woman director|
133183,
42455,old house|severed hand|
17728,
80709,
180016,immigration|adoption|korea|woman director|
70121,
59883,based on novel|obsession|hero|harpoon|revenge|rivalry|dragon|danger|escapade|deadly|mind and soul|unfulfillment|dangerous animal|obsessive quest|
26883,dual identity|crime fighter|witness|transformation|alter ego|organized crime|based on tv series|daredevil|tv movie|mob hit|hulk|superhuman strength|
136403,typewriter|1950s|typing|
71809,
159414,
160324,
88812,widow|advertising|pratfall|integrity|
127372,atomic bomb|emperor|japanese surrender|u.s. military|
60534,germany|rape|child molester|
140443,loss of child|smuggling|foster care|
4868,genghis khan|
268674,
127962,fishing|atlantic ocean|fisherman|woman director|commercial fishing|
139948,michigan|crisis|fire fighting|detroit|woman director|
93394,greed|tension|racism|stranger|trapped in an elevator|
44114,
51853,
68443,
80890,long island|
190167,woman director|
89924,rock and roll|guitar|
29103,sadism|
95775,alcohol|sex|serbia|controversial|drinking|cell phone|woman director|partying|
103734,
101557,california|rocky mountains|survival|sexual attraction|wedding|desert|little people|shooting practice|trail|pioneer women|ranch owner|
158386,
440145,biography|
89185,shyness|jealousy|secret identity|radio|step daughter|music|high school|family secrets|step father|rivalry|prom|mother daughter relationship|best friend|principal|teenager|girl|father daughter relationship|popularity|music band|first love|theater|prom queen|boyband|disney channel|dj|rebel hero|spartacus|extreme rules|radio dj|drama class|
35558,beach|sister sister relationship|pop singer|paparazzi|adventure|song|celebrity|love|romantic comedy|teenager|girl|hiding|car|running away|disney channel|ordinary girl|
81250,geek|high school|teenager|popularity|unlikely lovers|tv documentary|teenage romance|based on young adult novel|
140697,
117978,vacation|home invasion|stranger|psycho killer|
150117,marriage|newlywed|first anniversary|
124459,magic|las vegas|
122081,female nudity|sex|florida|drug dealer|nudity|female friendship|party|art house|drug|spring break|young adult|
30198,suitcase|surrealism|food poisoning|
62301,independent film|
81225,
126186,
144789,airplane|
80437,
150211,bickering|accident|denial of death|
169730,
103198,
40859,
